ticker,volume,open,close,high,low,window_start,transactions
O:C251219C00112000,438,1.76,0.88,2,0.62,1765861200000000000,106
O:C251219C00113000,842,1.19,0.42,1.31,0.35,1765861200000000000,144
O:C251219C00114000,857,0.8,0.25,0.85,0.19,1765861200000000000,122
O:C251219C00115000,463,0.45,0.12,0.5,0.09,1765861200000000000,103
O:C251219C00116000,83,0.23,0.07,0.23,0.06,1765861200000000000,19
O:C251219C00117000,9,0.08,0.03,0.08,0.03,1765861200000000000,6
O:C251219C00118000,12,0.07,0.02,0.07,0.02,1765861200000000000,4
O:C251219C00119000,2,0.05,0.02,0.05,0.02,1765861200000000000,2
O:C251219C00120000,14,0.02,0.01,0.02,0.01,1765861200000000000,5
O:C251219C00124000,1,0.05,0.05,0.05,0.05,1765861200000000000,1
O:C251219P00035000,1,0.01,0.01,0.01,0.01,1765861200000000000,1
O:C251219P00037500,1,0.01,0.01,0.01,0.01,1765861200000000000,1
O:C251219P00040000,2,0.01,0.01,0.01,0.01,1765861200000000000,2
O:C251219P00042500,1,0.06,0.06,0.06,0.06,1765861200000000000,1
O:C251219P00057500,1,0.01,0.01,0.01,0.01,1765861200000000000,1
O:C251219P00080000,26,0.01,0.01,0.01,0.01,1765861200000000000,1
O:C251219P00087500,2,0.01,0.01,0.01,0.01,1765861200000000000,1
O:C251219P00089000,63,0.01,0.01,0.01,0.01,1765861200000000000,7
O:C251219P00090000,35,0.02,0.01,0.02,0.01,1765861200000000000,5
O:C251219P00092500,21,0.01,0.01,0.01,0.01,1765861200000000000,2
O:C251219P00093000,10,0.01,0.01,0.01,0.01,1765861200000000000,1
O:C251219P00094000,1,0.01,0.01,0.01,0.01,1765861200000000000,1
O:C251219P00095000,1511,0.02,0.01,0.02,0.01,1765861200000000000,5
O:C251219P00096000,1,0.05,0.05,0.05,0.05,1765861200000000000,1
O:C251219P00097000,40,0.03,0.01,0.03,0.01,1765861200000000000,5
O:C251219P00097500,15,0.03,0.02,0.03,0.01,1765861200000000000,7
O:C251219P00098000,9,0.04,0.04,0.04,0.04,1765861200000000000,1
O:C251219P00099000,3,0.03,0.03,0.03,0.03,1765861200000000000,2
O:C251219P00100000,26,0.03,0.02,0.04,0.02,1765861200000000000,9
O:C251219P00101000,32,0.05,0.04,0.05,0.03,1765861200000000000,9
O:C251219P00102000,6,0.07,0.04,0.07,0.04,1765861200000000000,6
O:C251219P00103000,4,0.08,0.06,0.08,0.06,1765861200000000000,4
O:C251219P00104000,24,0.09,0.06,0.1,0.05,1765861200000000000,11
O:C251219P00105000,25,0.15,0.07,0.15,0.07,1765861200000000000,9
O:C251219P00106000,78,0.13,0.11,0.15,0.11,1765861200000000000,12
O:C251219P00107000,574,0.19,0.13,0.26,0.13,1765861200000000000,49
O:C251219P00108000,7674,0.21,0.19,0.38,0.16,1765861200000000000,369
O:C251219P00109000,7224,0.29,0.28,0.61,0.24,1765861200000000000,650
O:C251219P00110000,4588,0.37,0.47,0.92,0.33,1765861200000000000,632
O:C251219P00111000,1613,0.5,0.77,1.28,0.48,1765861200000000000,89
O:C251219P00112000,858,0.84,1.24,1.92,0.71,1765861200000000000,196
O:C251219P00113000,225,1.15,1.85,2.66,1.07,1765861200000000000,93
O:C251219P00114000,31,1.8,2.6,3.1,1.5,1765861200000000000,10
O:C251219P00115000,6,2.3,3.6,3.6,2.3,1765861200000000000,4
O:C251219P00116000,1,4.78,4.78,4.78,4.78,1765861200000000000,1
O:C251219P00117000,2,5.9,5.9,5.9,5.9,1765861200000000000,2
O:C251219P00120000,1,6.8,6.8,6.8,6.8,1765861200000000000,1
O:C251226C00085000,2,27.1,27.06,27.1,27.06,1765861200000000000,2
O:C251226C00087000,2,25.19,25.14,25.19,25.14,1765861200000000000,2
O:C251226C00088000,2,24.11,24.13,24.13,24.11,1765861200000000000,2
O:C251226C00092000,2,20.2,20.23,20.23,20.2,1765861200000000000,2
O:C251226C00095000,590,17.1,16.4,17.14,16.17,1765861200000000000,590
O:C251226C00097000,2,14.7,14.7,14.7,14.7,1765861200000000000,1
O:C251226C00100000,593,12.85,11.52,12.85,11.24,1765861200000000000,592
O:C251226C00102000,3,9.47,9.62,9.62,9.47,1765861200000000000,2
O:C251226C00106000,2,6.67,5.95,6.67,5.95,1765861200000000000,2
O:C251226C00107000,6,5.2,4.85,5.2,4.85,1765861200000000000,2
O:C251226C00108000,23,4.85,4.04,4.85,3.8,1765861200000000000,10
O:C251226C00109000,6,4.39,3.33,4.39,3.2,1765861200000000000,5
O:C251226C00110000,54,3.21,2.53,3.22,2.1,1765861200000000000,20
O:C251226C00111000,428,3.15,1.97,3.15,1.56,1765861200000000000,30
O:C251226C00112000,455,2.05,1.38,2.05,1.12,1765861200000000000,197
O:C251226C00113000,252,1.85,0.95,1.88,0.72,1765861200000000000,113
O:C251226C00114000,119,1.45,0.58,1.45,0.47,1765861200000000000,32
O:C251226C00115000,116,0.83,0.37,0.92,0.3,1765861200000000000,31
O:C251226C00116000,48,0.52,0.24,0.6,0.18,1765861200000000000,18
O:C251226C00117000,9,0.3,0.14,0.3,0.12,1765861200000000000,6
O:C251226C00118000,46,0.25,0.09,0.25,0.08,1765861200000000000,9
O:C251226C00119000,1,0.13,0.13,0.13,0.13,1765861200000000000,1
O:C251226C00120000,1,0.06,0.06,0.06,0.06,1765861200000000000,1
O:C251226C00121000,2,0.03,0.03,0.03,0.03,1765861200000000000,1
O:C251226C00122000,1,0.02,0.02,0.02,0.02,1765861200000000000,1
O:C251226C00130000,2,0.01,0.01,0.01,0.01,1765861200000000000,2
O:C251226P00096000,1,0.05,0.05,0.05,0.05,1765861200000000000,1
O:C251226P00097000,7,0.07,0.05,0.07,0.05,1765861200000000000,4
O:C251226P00099000,7,0.08,0.08,0.08,0.08,1765861200000000000,3
O:C251226P00100000,16,0.11,0.08,0.11,0.07,1765861200000000000,6
O:C251226P00102000,578,0.16,0.12,0.17,0.12,1765861200000000000,78
O:C251226P00103000,12,0.16,0.13,0.16,0.13,1765861200000000000,2
O:C251226P00104000,1,0.19,0.19,0.19,0.19,1765861200000000000,1
O:C251226P00105000,6,0.25,0.27,0.27,0.24,1765861200000000000,3
O:C251226P00106000,13,0.29,0.28,0.37,0.28,1765861200000000000,9
O:C251226P00107000,481,0.36,0.39,0.51,0.34,1765861200000000000,51
O:C251226P00108000,125,0.42,0.5,0.71,0.42,1765861200000000000,23
O:C251226P00109000,791,0.72,0.71,0.87,0.66,1765861200000000000,303
O:C251226P00110000,213,0.75,0.96,1.34,0.75,1765861200000000000,82
O:C251226P00111000,164,0.84,1.31,1.82,0.84,1765861200000000000,93
O:C251226P00112000,335,1.56,1.74,2.36,1.15,1765861200000000000,191
O:C251226P00113000,60,1.5,2.13,2.51,1.5,1765861200000000000,16
O:C251226P00114000,2,3.02,3.02,3.02,3.02,1765861200000000000,2
O:C251226P00115000,3,3.02,3.86,3.86,3.02,1765861200000000000,3
O:C251226P00120000,2,8.7,8.7,8.7,8.7,1765861200000000000,1
O:C260102C00090000,10,21.65,21.65,21.65,21.65,1765861200000000000,1
O:C260102C00096000,1,16.52,16.52,16.52,16.52,1765861200000000000,1
O:C260102C00097000,20,16.05,16.05,16.05,16.05,1765861200000000000,1
O:C260102C00102000,1,11.45,11.45,11.45,11.45,1765861200000000000,1
O:C260102C00105000,7,6.5,7.15,7.15,6.5,1765861200000000000,2
O:C260102C00106000,1,6.36,6.36,6.36,6.36,1765861200000000000,1
O:C260102C00107000,2,5.22,5.22,5.22,5.22,1765861200000000000,1
O:C260102C00108000,27,5.9,4.5,5.9,4.5,1765861200000000000,24
O:C260102C00109000,8,4.05,3.92,4.05,3.92,1765861200000000000,2
O:C260102C00110000,110,3.25,3.1,3.3,3.02,1765861200000000000,41
O:C260102C00111000,91,2.85,2.54,2.85,2.19,1765861200000000000,35
O:C260102C00112000,788,2.89,1.89,2.89,1.68,1765861200000000000,248
O:C260102C00113000,360,2.03,1.51,2.03,1.25,1765861200000000000,124
O:C260102C00114000,331,1.86,1.07,1.86,0.94,1765861200000000000,44
O:C260102C00115000,67,1.49,0.75,1.49,0.72,1765861200000000000,20
O:C260102C00116000,161,1.09,0.47,1.12,0.46,1765861200000000000,18
O:C260102C00117000,54,0.75,0.41,0.75,0.41,1765861200000000000,4
O:C260102C00118000,9,0.55,0.26,0.55,0.26,1765861200000000000,5
O:C260102C00120000,5,0.12,0.12,0.12,0.12,1765861200000000000,1
O:C260102C00121000,2,0.09,0.09,0.09,0.09,1765861200000000000,1
O:C260102C00123000,2,0.05,0.05,0.05,0.05,1765861200000000000,1
O:C260102C00125000,1,0.04,0.04,0.04,0.04,1765861200000000000,1
O:C260102P00090000,5,0.05,0.05,0.05,0.05,1765861200000000000,1
O:C260102P00092000,26,0.11,0.05,0.11,0.05,1765861200000000000,2
O:C260102P00095000,11,0.1,0.08,0.1,0.08,1765861200000000000,2
O:C260102P00098000,2,0.14,0.14,0.14,0.14,1765861200000000000,2
O:C260102P00099000,11,0.15,0.15,0.15,0.15,1765861200000000000,2
O:C260102P00100000,4,0.18,0.17,0.18,0.17,1765861200000000000,3
O:C260102P00101000,7,0.19,0.21,0.21,0.19,1765861200000000000,2
O:C260102P00102000,1,0.23,0.23,0.23,0.23,1765861200000000000,1
O:C260102P00103000,9,0.3,0.28,0.3,0.28,1765861200000000000,3
O:C260102P00104000,3,0.44,0.38,0.44,0.38,1765861200000000000,2
O:C260102P00105000,19,0.5,0.42,0.5,0.42,1765861200000000000,6
O:C260102P00106000,104,0.57,0.57,0.58,0.53,1765861200000000000,9
O:C260102P00107000,6,0.74,0.72,0.81,0.68,1765861200000000000,6
O:C260102P00108000,74,0.74,0.92,0.98,0.66,1765861200000000000,8
O:C260102P00109000,256,1.18,1.14,1.31,1.08,1765861200000000000,234
O:C260102P00110000,364,1.05,1.37,1.79,1.05,1765861200000000000,138
O:C260102P00111000,118,1.66,1.79,2.16,1.66,1765861200000000000,82
O:C260102P00112000,431,1.62,2.2,2.26,1.6,1765861200000000000,142
O:C260102P00113000,39,2.17,2.72,2.9,2.16,1765861200000000000,7
O:C260102P00114000,2,3.49,4.05,4.05,3.49,1765861200000000000,2
O:C260102P00115000,1,4.22,4.22,4.22,4.22,1765861200000000000,1
O:C260109C00094000,1,17.82,17.82,17.82,17.82,1765861200000000000,1
O:C260109C00104000,38,8.67,8.55,8.67,8.55,1765861200000000000,2
O:C260109C00105000,30,7.67,6.85,7.67,6.85,1765861200000000000,3
O:C260109C00106000,1,6.62,6.62,6.62,6.62,1765861200000000000,1
O:C260109C00108000,11,4.95,5.05,5.05,4.95,1765861200000000000,2
O:C260109C00110000,165,4.75,3.75,4.75,3.3,1765861200000000000,13
O:C260109C00111000,48,4.1,3.18,4.1,2.88,1765861200000000000,10
O:C260109C00112000,22,2.56,2.55,2.65,2.54,1765861200000000000,4
O:C260109C00113000,41,2.25,2.05,2.25,1.79,1765861200000000000,10
O:C260109C00114000,416,2.53,1.67,2.53,1.54,1765861200000000000,16
O:C260109C00115000,252,1.45,1.29,1.45,1.18,1765861200000000000,16
O:C260109C00116000,88,0.93,0.97,0.97,0.84,1765861200000000000,12
O:C260109C00117000,176,0.72,0.77,0.77,0.63,1765861200000000000,32
O:C260109C00118000,3,0.82,0.56,0.82,0.56,1765861200000000000,2
O:C260109C00120000,200,0.32,0.37,0.37,0.32,1765861200000000000,4
O:C260109C00122000,1,0.18,0.18,0.18,0.18,1765861200000000000,1
O:C260109P00085000,3,1.15,1.15,1.15,1.15,1765861200000000000,1
O:C260109P00089000,3,1.2,1.2,1.2,1.2,1765861200000000000,1
O:C260109P00095000,69,0.15,0.15,0.18,0.13,1765861200000000000,14
O:C260109P00098000,10,0.23,0.23,0.23,0.23,1765861200000000000,2
O:C260109P00100000,43,0.29,0.31,0.35,0.26,1765861200000000000,24
O:C260109P00101000,23,0.38,0.41,0.41,0.38,1765861200000000000,2
O:C260109P00103000,12,0.46,0.54,0.54,0.46,1765861200000000000,3
O:C260109P00104000,46,0.6,0.64,0.64,0.6,1765861200000000000,6
O:C260109P00105000,48,0.67,0.75,0.85,0.63,1765861200000000000,16
O:C260109P00106000,75,0.78,0.92,0.96,0.78,1765861200000000000,17
O:C260109P00107000,62,0.92,1.12,1.29,0.92,1765861200000000000,14
O:C260109P00108000,24,1.33,1.54,1.54,1.31,1765861200000000000,5
O:C260109P00109000,21,1.58,1.65,1.82,1.47,1765861200000000000,17
O:C260109P00110000,136,1.85,1.92,2.28,1.79,1765861200000000000,103
O:C260109P00111000,17,2.43,2.41,2.43,2.19,1765861200000000000,14
O:C260109P00112000,26,2.26,2.6,2.65,2.26,1765861200000000000,9
O:C260109P00113000,34,2.76,3.3,3.77,2.65,1765861200000000000,27
O:C260109P00114000,1,4.24,4.24,4.24,4.24,1765861200000000000,1
O:C260116C00050000,3,62,62,62,62,1765861200000000000,1
O:C260116C00060000,1,52.95,52.95,52.95,52.95,1765861200000000000,1
O:C260116C00065000,3,48.6,48.4,48.6,48.4,1765861200000000000,3
O:C260116C00080000,19,33.72,31.81,33.72,31.81,1765861200000000000,9
O:C260116C00082500,50,29.82,29.82,29.82,29.82,1765861200000000000,1
O:C260116C00085000,10,26.56,26.56,26.56,26.56,1765861200000000000,1
O:C260116C00087500,1,24.46,24.46,24.46,24.46,1765861200000000000,1
O:C260116C00090000,19,21.85,21.4,22.29,21.4,1765861200000000000,4
O:C260116C00092500,2,20,19.61,20,19.61,1765861200000000000,2
O:C260116C00095000,1558,17.3,17.13,17.55,16.67,1765861200000000000,7
O:C260116C00097500,9,15.01,14.5,15.01,14.4,1765861200000000000,4
O:C260116C00100000,33,13.4,12.65,13.4,12.45,1765861200000000000,17
O:C260116C00105000,140,9.65,8.4,9.65,7.76,1765861200000000000,29
O:C260116C00110000,688,5.9,4.85,6.05,4.4,1765861200000000000,127
O:C260116C00115000,672,3.25,2.32,3.25,2.08,1765861200000000000,86
O:C260116C00120000,2485,1.31,0.88,1.42,0.82,1765861200000000000,112
O:C260116C00125000,458,0.47,0.33,0.52,0.28,1765861200000000000,61
O:C260116C00130000,33,0.17,0.13,0.18,0.13,1765861200000000000,10
O:C260116C00135000,11,0.06,0.06,0.06,0.06,1765861200000000000,2
O:C260116P00035000,1,0.03,0.03,0.03,0.03,1765861200000000000,1
O:C260116P00042000,1,0.01,0.01,0.01,0.01,1765861200000000000,1
O:C260116P00050000,109,0.01,0.01,0.01,0.01,1765861200000000000,3
O:C260116P00055000,31,0.01,0.03,0.03,0.01,1765861200000000000,4
O:C260116P00065000,5,0.04,0.04,0.04,0.04,1765861200000000000,1
O:C260116P00070000,86,0.04,0.05,0.05,0.03,1765861200000000000,6
O:C260116P00077500,2,0.05,0.05,0.05,0.05,1765861200000000000,2
O:C260116P00082500,5,0.1,0.1,0.1,0.1,1765861200000000000,1
O:C260116P00085000,7,0.12,0.13,0.13,0.05,1765861200000000000,5
O:C260116P00087500,6,0.11,0.15,0.15,0.11,1765861200000000000,2
O:C260116P00090000,11,0.19,0.2,0.2,0.18,1765861200000000000,6
O:C260116P00092500,2,0.26,0.27,0.27,0.26,1765861200000000000,2
O:C260116P00095000,1578,0.37,0.36,0.41,0.33,1765861200000000000,14
O:C260116P00097500,63,0.46,0.47,0.54,0.46,1765861200000000000,9
O:C260116P00100000,117,0.64,0.72,0.81,0.64,1765861200000000000,37
O:C260116P00105000,272,1.22,1.45,1.6,1.22,1765861200000000000,68
O:C260116P00110000,4335,2.52,2.87,3.3,2.44,1765861200000000000,214
O:C260116P00115000,57,4.64,5.45,5.86,4.64,1765861200000000000,19
O:C260123C00100000,2,12.59,12.59,12.59,12.59,1765861200000000000,1
O:C260123C00105000,3,8.4,8.65,8.65,8.4,1765861200000000000,3
O:C260123C00107000,1,6.9,6.9,6.9,6.9,1765861200000000000,1
O:C260123C00110000,9,6,5.05,6,5.05,1765861200000000000,2
O:C260123C00111000,3,4.6,4.35,4.6,4.35,1765861200000000000,3
O:C260123C00112000,9,4.35,3.92,4.35,3.92,1765861200000000000,9
O:C260123C00113000,4,3.65,3.45,3.65,3.35,1765861200000000000,4
O:C260123C00114000,2,3.2,2.99,3.2,2.99,1765861200000000000,2
O:C260123C00115000,116,2.89,2.6,2.89,2.35,1765861200000000000,7
O:C260123C00116000,3,2.13,2.21,2.21,2.13,1765861200000000000,3
O:C260123C00118000,20,2.07,2.07,2.07,2.07,1765861200000000000,1
O:C260123C00120000,1,1.2,1.2,1.2,1.2,1765861200000000000,1
O:C260123C00123000,2,0.61,0.61,0.61,0.61,1765861200000000000,2
O:C260123P00093000,5,0.38,0.37,0.38,0.35,1765861200000000000,3
O:C260123P00102000,12,1.04,1.08,1.08,1.04,1765861200000000000,2
O:C260123P00103000,2,1.4,1.28,1.4,1.28,1765861200000000000,2
O:C260123P00105000,21,1.37,1.59,1.59,1.37,1765861200000000000,2
O:C260123P00106000,11,1.82,1.97,1.97,1.82,1765861200000000000,2
O:C260123P00107000,2,2.12,2.12,2.12,2.12,1765861200000000000,2
O:C260123P00109000,20,2.42,2.42,2.42,2.42,1765861200000000000,1
O:C260123P00110000,52,3.25,3.11,3.3,3.11,1765861200000000000,3
O:C260123P00111000,2,3.65,3.6,3.65,3.6,1765861200000000000,2
O:C260123P00112000,23,3.6,4.29,4.29,3.6,1765861200000000000,4
O:C260123P00115000,1,5.55,5.55,5.55,5.55,1765861200000000000,1
O:C260130C00060000,4,51.93,52.06,52.06,51.93,1765861200000000000,3
O:C260130C00099000,20,13.36,13.36,13.36,13.36,1765861200000000000,1
O:C260130C00110000,8,6.25,6.25,6.25,6.25,1765861200000000000,1
O:C260130C00111000,6,5.45,4.6,5.45,4.6,1765861200000000000,2
O:C260130C00112000,1,4.25,4.25,4.25,4.25,1765861200000000000,1
O:C260130C00113000,12,4,3.81,4,3.6,1765861200000000000,5
O:C260130C00116000,1,2.42,2.42,2.42,2.42,1765861200000000000,1
O:C260130C00121000,25,1.29,1.29,1.29,1.29,1765861200000000000,1
O:C260130C00123000,1,0.87,0.87,0.87,0.87,1765861200000000000,1
O:C260130C00125000,2,0.59,0.59,0.59,0.59,1765861200000000000,1
O:C260130C00130000,20,0.22,0.22,0.22,0.22,1765861200000000000,1
O:C260130P00090000,1,0.34,0.34,0.34,0.34,1765861200000000000,1
O:C260130P00097000,2,0.7,0.7,0.7,0.7,1765861200000000000,1
O:C260130P00105000,41,1.71,2.03,2.03,1.71,1765861200000000000,2
O:C260130P00108000,4,2.45,2.45,2.45,2.45,1765861200000000000,1
O:C260130P00114000,4,4.9,4.9,4.9,4.9,1765861200000000000,1
O:C260220C00090000,46,22.5,22.5,22.5,22.5,1765861200000000000,4
O:C260220C00095000,42,17.9,17.67,17.9,17.58,1765861200000000000,6
O:C260220C00100000,30,13.46,13.5,13.5,13.25,1765861200000000000,9
O:C260220C00105000,1,11,11,11,11,1765861200000000000,1
O:C260220C00110000,208,7.15,6.2,7.36,5.9,1765861200000000000,21
O:C260220C00115000,381,4.3,3.7,4.65,3.35,1765861200000000000,79
O:C260220C00120000,97,2.5,1.85,2.52,1.79,1765861200000000000,15
O:C260220C00125000,79,1.22,0.93,1.23,0.88,1765861200000000000,18
O:C260220C00130000,20,0.58,0.51,0.58,0.44,1765861200000000000,20
O:C260220C00135000,6,0.32,0.26,0.32,0.25,1765861200000000000,6
O:C260220C00145000,103,0.1,0.1,0.1,0.1,1765861200000000000,1
O:C260220P00065000,2,0.09,0.09,0.09,0.09,1765861200000000000,2
O:C260220P00075000,1,0.11,0.11,0.11,0.11,1765861200000000000,1
O:C260220P00080000,1,0.22,0.22,0.22,0.22,1765861200000000000,1
O:C260220P00085000,1,0.37,0.37,0.37,0.37,1765861200000000000,1
O:C260220P00090000,71,0.52,0.57,0.64,0.52,1765861200000000000,14
O:C260220P00095000,93,0.92,0.94,1.05,0.92,1765861200000000000,31
O:C260220P00100000,214,1.53,1.57,1.73,1.47,1765861200000000000,34
O:C260220P00105000,48,2.5,2.72,2.87,2.33,1765861200000000000,20
O:C260220P00110000,64,4,4.4,4.7,3.94,1765861200000000000,23
O:C260220P00115000,168,6.1,7.1,7.2,6.1,1765861200000000000,27
O:C260220P00130000,3,17.7,17.8,17.8,17.7,1765861200000000000,2
O:C260320C00070000,1,42.1,42.1,42.1,42.1,1765861200000000000,1
O:C260320C00075000,49,37,36.8,37,36.8,1765861200000000000,2
O:C260320C00080000,1,33.78,33.78,33.78,33.78,1765861200000000000,1
O:C260320C00087500,1,26.57,26.57,26.57,26.57,1765861200000000000,1
O:C260320C00090000,9,22.85,22,23.05,22,1765861200000000000,5
O:C260320C00095000,16,20,18.35,20.15,18.35,1765861200000000000,5
O:C260320C00097500,2,16.37,16.37,16.37,16.37,1765861200000000000,1
O:C260320C00100000,207,15.4,14.27,15.4,14,1765861200000000000,18
O:C260320C00105000,78,10.23,10.49,10.52,10.15,1765861200000000000,20
O:C260320C00110000,128,8.58,7.2,8.95,6.85,1765861200000000000,38
O:C260320C00115000,211,5.75,4.75,5.8,4.5,1765861200000000000,51
O:C260320C00120000,180,3.6,2.84,3.6,2.76,1765861200000000000,54
O:C260320C00125000,228,2.11,1.71,2.19,1.6,1765861200000000000,100
O:C260320C00130000,20,0.94,0.93,0.94,0.93,1765861200000000000,2
O:C260320C00135000,2,0.63,0.57,0.63,0.57,1765861200000000000,2
O:C260320P00060000,60,0.05,0.05,0.05,0.05,1765861200000000000,2
O:C260320P00065000,155,0.1,0.1,0.1,0.1,1765861200000000000,1
O:C260320P00072500,33,0.2,0.2,0.2,0.2,1765861200000000000,8
O:C260320P00075000,2,0.25,0.25,0.25,0.25,1765861200000000000,1
O:C260320P00077500,44,0.32,0.33,0.33,0.32,1765861200000000000,3
O:C260320P00080000,45,0.4,0.4,0.41,0.4,1765861200000000000,4
O:C260320P00082500,41,0.49,0.5,0.5,0.49,1765861200000000000,3
O:C260320P00085000,41,0.56,0.61,0.61,0.56,1765861200000000000,3
O:C260320P00087500,86,0.74,0.76,0.76,0.74,1765861200000000000,4
O:C260320P00090000,117,0.92,0.94,0.97,0.92,1765861200000000000,20
O:C260320P00092500,4,1.15,1.28,1.28,1.13,1765861200000000000,4
O:C260320P00095000,25,1.41,1.5,1.5,1.41,1765861200000000000,3
O:C260320P00097500,71,1.81,1.85,1.97,1.79,1765861200000000000,11
O:C260320P00100000,280,2.1,2.25,2.47,2.1,1765861200000000000,103
O:C260320P00105000,527,3.27,3.49,3.8,3.27,1765861200000000000,91
O:C260320P00110000,66,4.8,5.25,5.6,4.8,1765861200000000000,55
O:C260320P00115000,28,7.22,7.95,8.05,7.22,1765861200000000000,7
O:C260515C00080000,1,34.45,34.45,34.45,34.45,1765861200000000000,1
O:C260515C00082500,50,31.07,31.07,31.07,31.07,1765861200000000000,1
O:C260515C00090000,6,24.02,23.5,24.02,23.5,1765861200000000000,3
O:C260515C00092500,2,21.91,21.66,21.91,21.66,1765861200000000000,2
O:C260515C00095000,7,19.86,19.85,19.86,19.85,1765861200000000000,3
O:C260515C00097500,57,17.82,18.01,18.01,17.82,1765861200000000000,3
O:C260515C00100000,115,16.05,16,16.45,15.87,1765861200000000000,8
O:C260515C00110000,298,9.95,9.45,9.95,9.45,1765861200000000000,9
O:C260515C00115000,888,6.85,6.99,7.15,6.8,1765861200000000000,57
O:C260515C00120000,32,5.75,4.95,5.75,4.95,1765861200000000000,19
O:C260515C00125000,69,3.94,3.34,4.05,3.2,1765861200000000000,19
O:C260515C00130000,10,2.45,2.35,2.45,2.27,1765861200000000000,10
O:C260515C00135000,56,1.72,1.51,1.72,1.5,1765861200000000000,14
O:C260515P00050000,1,0.13,0.13,0.13,0.13,1765861200000000000,1
O:C260515P00065000,4,0.31,0.31,0.31,0.31,1765861200000000000,2
O:C260515P00080000,2,0.88,0.88,0.88,0.88,1765861200000000000,1
O:C260515P00085000,1,1.21,1.21,1.21,1.21,1765861200000000000,1
O:C260515P00095000,50,2.73,2.73,2.73,2.72,1765861200000000000,8
O:C260515P00097500,20,3.3,3.25,3.3,3.25,1765861200000000000,20
O:C260515P00100000,6,3.85,3.85,3.85,3.85,1765861200000000000,1
O:C260515P00105000,13,5,5.26,5.45,5,1765861200000000000,5
O:C260515P00110000,46,6.7,7.4,7.4,6.7,1765861200000000000,12
O:C260515P00115000,45,9.25,9.67,9.75,9.25,1765861200000000000,13
O:C260515P00120000,25,11.65,12,12,11.65,1765861200000000000,11
O:C260618C00075000,3,37.91,37.91,37.91,37.91,1765861200000000000,1
O:C260618C00080000,2,33.48,33.48,33.48,33.48,1765861200000000000,2
O:C260618C00082500,2,32.5,32.5,32.5,32.5,1765861200000000000,1
O:C260618C00085000,8,29,29,29,29,1765861200000000000,1
O:C260618C00092500,4,21.9,21.9,21.9,21.9,1765861200000000000,1
O:C260618C00095000,3,20.95,20.95,20.95,20.95,1765861200000000000,1
O:C260618C00097500,14,18.7,18.7,18.7,18.65,1765861200000000000,9
O:C260618C00100000,14,18.25,16.82,18.25,16.82,1765861200000000000,5
O:C260618C00105000,258,14.75,13.45,14.75,13.25,1765861200000000000,22
O:C260618C00110000,6,10.65,10.81,10.81,10.55,1765861200000000000,3
O:C260618C00115000,104,8.3,8,8.3,7.7,1765861200000000000,7
O:C260618C00120000,43,6.6,6.02,6.85,5.75,1765861200000000000,35
O:C260618C00130000,340,3.1,3.05,3.1,3.05,1765861200000000000,45
O:C260618P00075000,1,0.85,0.85,0.85,0.85,1765861200000000000,1
O:C260618P00080000,7,1.24,1.25,1.25,1.24,1765861200000000000,3
O:C260618P00085000,42,1.75,1.74,1.75,1.72,1765861200000000000,20
O:C260618P00100000,8,4.5,4.65,4.65,4.45,1765861200000000000,7
O:C260618P00110000,9,7.8,8.3,8.3,7.8,1765861200000000000,6
